"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"CAF","Macrophage","GAS6","MERTK",0.00117934964337687,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Endothelial Cell","Macrophage","GAS6","MERTK",0.00118020503003448,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","Macrophage","GAS6","MERTK",0.0015423260784096,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Alveolar Epithelial Cell","Ciliated Cell","GRN","SORT1",0.000534524818364712,0.01,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"B Cell","Ciliated Cell","GRN","SORT1",0.000390104805085546,0.01,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"CAF","Ciliated Cell","GRN","SORT1",0.00122619354374094,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Ciliated Cell","Ciliated Cell","GRN","SORT1",0.000202882107419817,0.01,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Endothelial Cell","Ciliated Cell","GRN","SORT1",0.00222616424549056,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Fibroblast","Ciliated Cell","GRN","SORT1",0.00197140850788557,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Macrophage","Ciliated Cell","GRN","SORT1",0.00428473287035698,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mast Cell","Ciliated Cell","GRN","SORT1",0.000551292452520885,0.01,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Tumor Cell","Ciliated Cell","GRN","SORT1",0.0010091623855255,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Endothelial Cell","B Cell","LGALS9","PTPRC",0.00110822062089965,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Fibroblast","B Cell","LGALS9","PTPRC",0.00409390813353879,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Macrophage","B Cell","LGALS9","PTPRC",0.0119935432408874,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Endothelial Cell","Macrophage","LGALS9","PTPRC",0.00283378736391986,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Fibroblast","Macrophage","LGALS9","PTPRC",0.0104198768041926,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Macrophage","Macrophage","LGALS9","PTPRC",0.0301565244697737,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Endothelial Cell","Mast Cell","LGALS9","PTPRC",0.00052314316920029,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Fibroblast","Mast Cell","LGALS9","PTPRC",0.00193561194072373,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Macrophage","Mast Cell","LGALS9","PTPRC",0.00569439564526224,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Endothelial Cell","T_NK Cell","LGALS9","PTPRC",0.00377294949167028,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Fibroblast","T_NK Cell","LGALS9","PTPRC",0.013838298987326,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Macrophage","T_NK Cell","LGALS9","PTPRC",0.0397895496996098,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Alveolar Epithelial Cell","Fibroblast","PROS1","AXL",0.00142241015047472,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"CAF","Fibroblast","PROS1","AXL",0.00106870161573764,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Ciliated Cell","Fibroblast","PROS1","AXL",0.00426170789740488,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Endothelial Cell","Fibroblast","PROS1","AXL",0.00222200528664226,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Alveolar Epithelial Cell","Macrophage","PROS1","AXL",0.00113577007983491,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"CAF","Macrophage","PROS1","AXL",0.000853278981706668,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Ciliated Cell","Macrophage","PROS1","AXL",0.00340485149448262,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"Endothelial Cell","Macrophage","PROS1","AXL",0.0017745194050099,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"CAF","Macrophage","RARRES2","CMKLR1",0.00527671123714616,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"Fibroblast","Macrophage","RARRES2","CMKLR1",0.0122645766484325,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"Endothelial Cell","Macrophage","LGALS9","HAVCR2",0.00110182863692246,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Fibroblast","Macrophage","LGALS9","HAVCR2",0.00407036550334077,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Macrophage","Macrophage","LGALS9","HAVCR2",0.0119251165405952,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Endothelial Cell","Alveolar Epithelial Cell","LGALS9","CD44",0.00127731160166531,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Fibroblast","Alveolar Epithelial Cell","LGALS9","CD44",0.00471640080193423,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Macrophage","Alveolar Epithelial Cell","LGALS9","CD44",0.0138005574109617,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Endothelial Cell","B Cell","LGALS9","CD44",0.000462491388177597,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Fibroblast","B Cell","LGALS9","CD44",0.0017114828281895,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Macrophage","B Cell","LGALS9","CD44",0.00503722466931371,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Endothelial Cell","CAF","LGALS9","CD44",0.00127628768201575,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Fibroblast","CAF","LGALS9","CD44",0.00471263304519342,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Macrophage","CAF","LGALS9","CD44",0.013789633205724,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Endothelial Cell","Ciliated Cell","LGALS9","CD44",0.000266366600090596,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Fibroblast","Ciliated Cell","LGALS9","CD44",0.000986231464989389,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Macrophage","Ciliated Cell","LGALS9","CD44",0.00290677331780979,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Endothelial Cell","Fibroblast","LGALS9","CD44",0.00102023540519491,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Fibroblast","Fibroblast","LGALS9","CD44",0.00376977413098203,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Macrophage","Fibroblast","LGALS9","CD44",0.0110508981055698,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Endothelial Cell","Macrophage","LGALS9","CD44",0.00225294784748207,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Fibroblast","Macrophage","LGALS9","CD44",0.00829705945817359,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Macrophage","Macrophage","LGALS9","CD44",0.0241107735060053,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Endothelial Cell","Mast Cell","LGALS9","CD44",0.00331653718660206,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Fibroblast","Mast Cell","LGALS9","CD44",0.0121791706152461,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Macrophage","Mast Cell","LGALS9","CD44",0.0351298600575097,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Endothelial Cell","T_NK Cell","LGALS9","CD44",0.000734573321278571,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Fibroblast","T_NK Cell","LGALS9","CD44",0.00271634486684777,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Macrophage","T_NK Cell","LGALS9","CD44",0.00797912074589191,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Endothelial Cell","Tumor Cell","LGALS9","CD44",0.00176569404967469,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Fibroblast","Tumor Cell","LGALS9","CD44",0.00651115261329564,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Macrophage","Tumor Cell","LGALS9","CD44",0.0189861983828753,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"CAF","CAF","COL1A1","ITGA1_ITGB1",0.134727469096392,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL1A1","ITGA1_ITGB1",0.216261085336334,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","CAF","COL1A1","ITGA1_ITGB1",0.00662275520251774,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL1A1","ITGA1_ITGB1",0.0841822485886634,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL1A1","ITGA1_ITGB1",0.140079199495118,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Endothelial Cell","COL1A1","ITGA1_ITGB1",0.00392036754230668,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL1A1","ITGA1_ITGB1",0.0713944311516106,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL1A1","ITGA1_ITGB1",0.119912058075981,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Fibroblast","COL1A1","ITGA1_ITGB1",0.00328115678457846,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL1A2","ITGA1_ITGB1",0.151403811981056,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL1A2","ITGA1_ITGB1",0.211295560764632,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL1A2","ITGA1_ITGB1",0.0952911963999695,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL1A2","ITGA1_ITGB1",0.136558092300785,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL1A2","ITGA1_ITGB1",0.0809650485281557,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL1A2","ITGA1_ITGB1",0.116829011233465,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL4A1","ITGA1_ITGB1",0.0826264967615293,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","CAF","COL4A1","ITGA1_ITGB1",0.092228886989196,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL4A1","ITGA1_ITGB1",0.0676114840671188,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL4A1","ITGA1_ITGB1",0.0504873010748572,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Endothelial Cell","COL4A1","ITGA1_ITGB1",0.0565850363791809,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL4A1","ITGA1_ITGB1",0.0410513220240711,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL4A1","ITGA1_ITGB1",0.0425799816952434,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Fibroblast","COL4A1","ITGA1_ITGB1",0.0477707380750901,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL4A1","ITGA1_ITGB1",0.0345680621327568,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL4A2","ITGA1_ITGB1",0.0890918047698504,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","CAF","COL4A2","ITGA1_ITGB1",0.0821796179175423,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL4A2","ITGA1_ITGB1",0.0822012416654255,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL4A2","ITGA1_ITGB1",0.0545874420778225,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Endothelial Cell","COL4A2","ITGA1_ITGB1",0.0502047318150634,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL4A2","ITGA1_ITGB1",0.0502184024217275,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL4A2","ITGA1_ITGB1",0.0460691157092507,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Fibroblast","COL4A2","ITGA1_ITGB1",0.0423396950057665,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL4A2","ITGA1_ITGB1",0.0423513194801687,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","CAF","COL4A5","ITGA1_ITGB1",0.00488240009699055,0,"COL4A5_ITGA1_ITGB1","COL4A5 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Endothelial Cell","COL4A5","ITGA1_ITGB1",0.0028880924477212,0,"COL4A5_ITGA1_ITGB1","COL4A5 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Fibroblast","COL4A5","ITGA1_ITGB1",0.00241678441024059,0,"COL4A5_ITGA1_ITGB1","COL4A5 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL6A1","ITGA1_ITGB1",0.105844940314943,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL6A1","ITGA1_ITGB1",0.162181821031083,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","CAF","COL6A1","ITGA1_ITGB1",0.00523244756897085,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL6A1","ITGA1_ITGB1",0.0653175072403391,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL6A1","ITGA1_ITGB1",0.102557463939249,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Endothelial Cell","COL6A1","ITGA1_ITGB1",0.00309560127318234,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL6A1","ITGA1_ITGB1",0.0552225674089751,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL6A1","ITGA1_ITGB1",0.0872442456182543,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Fibroblast","COL6A1","ITGA1_ITGB1",0.00259051783166437,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL6A2","ITGA1_ITGB1",0.0936082258475688,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL6A2","ITGA1_ITGB1",0.151552968699073,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL6A2","ITGA1_ITGB1",0.0574650453772823,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL6A2","ITGA1_ITGB1",0.0953912873520823,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL6A2","ITGA1_ITGB1",0.0485207174772202,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL6A2","ITGA1_ITGB1",0.0810514398375989,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL6A3","ITGA1_ITGB1",0.111009361832467,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL6A3","ITGA1_ITGB1",0.160278364756692,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL6A3","ITGA1_ITGB1",0.0686563345660672,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL6A3","ITGA1_ITGB1",0.101269207611872,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL6A3","ITGA1_ITGB1",0.0580774364206319,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL6A3","ITGA1_ITGB1",0.0861298826852689,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Ciliated Cell","COL1A1","ITGA2_ITGB1",0.0368597011942689,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Ciliated Cell","COL1A1","ITGA2_ITGB1",0.0635137004181733,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL1A1","ITGA2_ITGB1",0.0660330668116815,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL1A1","ITGA2_ITGB1",0.111344127169499,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Endothelial Cell","COL1A1","ITGA2_ITGB1",0.00301813378553067,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Tumor Cell","COL1A1","ITGA2_ITGB1",0.0580755324840702,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Tumor Cell","COL1A1","ITGA2_ITGB1",0.098502117257728,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Tumor Cell","COL1A1","ITGA2_ITGB1",0.00263301522522048,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Ciliated Cell","COL1A2","ITGA2_ITGB1",0.0420102824857798,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Ciliated Cell","COL1A2","ITGA2_ITGB1",0.061778917745971,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL1A2","ITGA2_ITGB1",0.0749429817611361,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL1A2","ITGA2_ITGB1",0.108454223049272,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Tumor Cell","COL1A2","ITGA2_ITGB1",0.0659875899918149,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Tumor Cell","COL1A2","ITGA2_ITGB1",0.0959095506749727,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Ciliated Cell","COL4A1","ITGA2_ITGB1",0.0216582203944039,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Ciliated Cell","COL4A1","ITGA2_ITGB1",0.0243633900679658,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Ciliated Cell","COL4A1","ITGA2_ITGB1",0.017510973166028,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL4A1","ITGA2_ITGB1",0.0392908833009936,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Endothelial Cell","COL4A1","ITGA2_ITGB1",0.044099147184024,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
