"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"CAF","CAF","COL6A1","CD44",0.0163570701159809,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","COL6A1","CD44",0.107886554486547,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Mast Cell","COL6A1","CD44",0.0770027972678145,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","T_NK Cell","COL6A1","CD44",0.0585038033861054,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Tumor Cell","COL6A1","CD44",0.0395114529038623,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL6A2","CD44",0.0867641802821533,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL6A2","CD44",0.0209469038498149,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","COL6A2","CD44",0.134644159930657,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Mast Cell","COL6A2","CD44",0.0969329978078323,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","T_NK Cell","COL6A2","CD44",0.0740300396931181,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Tumor Cell","COL6A2","CD44",0.0502664420506451,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL6A3","CD44",0.0474549525581725,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL6A3","CD44",0.0110944783105808,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","COL6A3","CD44",0.0754343312720272,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Mast Cell","COL6A3","CD44",0.0532855166995462,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","T_NK Cell","COL6A3","CD44",0.0402359315644801,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Tumor Cell","COL6A3","CD44",0.0270038673623207,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","LAMA2","CD44",0.0266137222954582,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","LAMA2","CD44",0.00611942571324478,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","LAMA2","CD44",0.0428580128488285,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Mast Cell","LAMA2","CD44",0.0299641743498391,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","T_NK Cell","LAMA2","CD44",0.0224902889768349,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Tumor Cell","LAMA2","CD44",0.0150028649705996,0,"LAMA2_CD44","LAMA2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","LAMA3","CD44",0.00627184098398358,0,"LAMA3_CD44","LAMA3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","CAF","LAMA3","CD44",0.00141927542954977,0,"LAMA3_CD44","LAMA3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Macrophage","LAMA3","CD44",0.0102304979185765,0,"LAMA3_CD44","LAMA3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Mast Cell","LAMA3","CD44",0.00708004181304515,0,"LAMA3_CD44","LAMA3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","T_NK Cell","LAMA3","CD44",0.00528299909912729,0,"LAMA3_CD44","LAMA3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Tumor Cell","LAMA3","CD44",0.00350366021727606,0,"LAMA3_CD44","LAMA3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","LAMA4","CD44",0.0293018680613794,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Alveolar Epithelial Cell","LAMA4","CD44",0.0091830842062003,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","LAMA4","CD44",0.0067518833157567,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","CAF","LAMA4","CD44",0.00208279117845998,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","LAMA4","CD44",0.0471075235656688,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Macrophage","LAMA4","CD44",0.0149516107050762,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Mast Cell","LAMA4","CD44",0.0329792700381992,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Mast Cell","LAMA4","CD44",0.0103625211128545,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","T_NK Cell","LAMA4","CD44",0.0247725428668998,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","T_NK Cell","LAMA4","CD44",0.00773881935421808,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Tumor Cell","LAMA4","CD44",0.0165381701300927,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Tumor Cell","LAMA4","CD44",0.00513661991541381,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Alveolar Epithelial Cell","LAMA5","CD44",0.00548629328660329,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","CAF","LAMA5","CD44",0.00124075240093221,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Macrophage","LAMA5","CD44",0.00895359608831782,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Mast Cell","LAMA5","CD44",0.00619389795910433,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","T_NK Cell","LAMA5","CD44",0.00462072788686419,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Tumor Cell","LAMA5","CD44",0.00306375803706563,0,"LAMA5_CD44","LAMA5 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","LAMB1","CD44",0.00313797291393701,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","LAMB1","CD44",0.000708373733503374,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","LAMB1","CD44",0.00512880580403364,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Mast Cell","LAMB1","CD44",0.00354377794448381,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","T_NK Cell","LAMB1","CD44",0.00264191477720423,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Tumor Cell","LAMB1","CD44",0.00175054005832913,0,"LAMB1_CD44","LAMB1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","LAMB2","CD44",0.00819133930057097,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","LAMB2","CD44",0.0252015145157676,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Alveolar Epithelial Cell","LAMB2","CD44",0.0287351806496612,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","CAF","LAMB2","CD44",0.00185641941041768,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","LAMB2","CD44",0.00578824297345749,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","CAF","LAMB2","CD44",0.00661833092443844,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Macrophage","LAMB2","CD44",0.0133452735800912,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","LAMB2","CD44",0.0406198024263875,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Macrophage","LAMB2","CD44",0.0462128752919441,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Mast Cell","LAMB2","CD44",0.00924458909012218,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Mast Cell","LAMB2","CD44",0.0283793644395249,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Mast Cell","LAMB2","CD44",0.0323438327350964,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","T_NK Cell","LAMB2","CD44",0.00690196409971826,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","T_NK Cell","LAMB2","CD44",0.021292097395695,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","T_NK Cell","LAMB2","CD44",0.0242912589124004,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Tumor Cell","LAMB2","CD44",0.00457986075709647,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Tumor Cell","LAMB2","CD44",0.0141977792465288,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Tumor Cell","LAMB2","CD44",0.0162142047508951,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","LAMB3","CD44",0.0377468199187377,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Alveolar Epithelial Cell","LAMB3","CD44",0.00464615573325269,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","CAF","LAMB3","CD44",0.00875643760491408,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","CAF","LAMB3","CD44",0.00105006468073288,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Macrophage","LAMB3","CD44",0.0603650334137368,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Macrophage","LAMB3","CD44",0.00758654728007005,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Mast Cell","LAMB3","CD44",0.0424377332161917,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Mast Cell","LAMB3","CD44",0.00524597371460808,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","T_NK Cell","LAMB3","CD44",0.0319550920412498,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","T_NK Cell","LAMB3","CD44",0.00391261628116263,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Tumor Cell","LAMB3","CD44",0.0213856004125236,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Tumor Cell","LAMB3","CD44",0.00259362531245556,0,"LAMB3_CD44","LAMB3 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","LAMC1","CD44",0.00471208088662599,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","LAMC1","CD44",0.0110580997177435,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Alveolar Epithelial Cell","LAMC1","CD44",0.00482143913524835,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","CAF","LAMC1","CD44",0.00106501883740427,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","LAMC1","CD44",0.00251173364587855,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","CAF","LAMC1","CD44",0.00108982853797771,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Macrophage","LAMC1","CD44",0.00769387168662732,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","LAMC1","CD44",0.0179830751159337,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Macrophage","LAMC1","CD44",0.00787188418458329,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Mast Cell","LAMC1","CD44",0.00532036430241359,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Mast Cell","LAMC1","CD44",0.0124753236290655,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Mast Cell","LAMC1","CD44",0.00544376241425026,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","T_NK Cell","LAMC1","CD44",0.00396817460394703,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","T_NK Cell","LAMC1","CD44",0.00932171714232087,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","T_NK Cell","LAMC1","CD44",0.0040603386641699,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Tumor Cell","LAMC1","CD44",0.0026305037040101,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Tumor Cell","LAMC1","CD44",0.00619058459872777,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Tumor Cell","LAMC1","CD44",0.00269168323685404,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","LAMC2","CD44",0.0034276453832219,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Alveolar Epithelial Cell","LAMC2","CD44",0.00739521207818844,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","CAF","LAMC2","CD44",0.000773939236439843,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","CAF","LAMC2","CD44",0.0016749517410945,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Macrophage","LAMC2","CD44",0.00560122336394499,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Macrophage","LAMC2","CD44",0.0120543166827948,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Mast Cell","LAMC2","CD44",0.00387076561869357,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Mast Cell","LAMC2","CD44",0.00834695661976367,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","T_NK Cell","LAMC2","CD44",0.00288592771012282,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","T_NK Cell","LAMC2","CD44",0.00623036576414775,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Tumor Cell","LAMC2","CD44",0.00191238156648284,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Tumor Cell","LAMC2","CD44",0.00413327518461046,0,"LAMC2_CD44","LAMC2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL1A1","SDC1",0.0256667727927858,0,"COL1A1_SDC1","COL1A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL1A2","SDC1",0.046208374264174,0,"COL1A2_SDC1","COL1A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL4A1","SDC1",0.00509740001897903,0,"COL4A1_SDC1","COL4A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Alveolar Epithelial Cell","COL4A1","SDC1",0.016103702997108,0,"COL4A1_SDC1","COL4A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL4A2","SDC1",0.00470929710746714,0,"COL4A2_SDC1","COL4A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Alveolar Epithelial Cell","COL4A2","SDC1",0.00774938290929044,0,"COL4A2_SDC1","COL4A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","COL4A3","SDC1",0.00244912327741916,0,"COL4A3_SDC1","COL4A3 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","COL4A4","SDC1",0.00271251509308577,0,"COL4A4_SDC1","COL4A4 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL6A1","SDC1",0.0295104325749528,0,"COL6A1_SDC1","COL6A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL6A2","SDC1",0.037649860508242,0,"COL6A2_SDC1","COL6A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL6A3","SDC1",0.0201024694440442,0,"COL6A3_SDC1","COL6A3 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","FN1","SDC1",0.00337674004406778,0,"FN1_SDC1","FN1 - SDC1","FN1","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","FN1","SDC1",0.0303930056440528,0,"FN1_SDC1","FN1 - SDC1","FN1","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Alveolar Epithelial Cell","FN1","SDC1",0.0063652375936132,0,"FN1_SDC1","FN1 - SDC1","FN1","ECM-Receptor","KEGG: hsa04512"
"Macrophage","Alveolar Epithelial Cell","FN1","SDC1",0.010131831286398,0,"FN1_SDC1","FN1 - SDC1","FN1","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","TNC","SDC1",0.00619992504935519,0,"TNC_SDC1","TNC - SDC1","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","TNXB","SDC1",0.0225551943654558,0,"TNXB_SDC1","TNXB - SDC1","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Alveolar Epithelial Cell","TNXB","SDC1",0.00376956179316776,0,"TNXB_SDC1","TNXB - SDC1","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","THBS1","SDC1",0.00228276224955315,0,"THBS1_SDC1","THBS1 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","THBS1","SDC1",0.00680822155799218,0,"THBS1_SDC1","THBS1 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"Macrophage","Alveolar Epithelial Cell","THBS1","SDC1",0.00838468916373813,0,"THBS1_SDC1","THBS1 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","THBS2","SDC1",0.00429595000294126,0,"THBS2_SDC1","THBS2 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL1A1","SDC4",0.0922372965223141,0,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Ciliated Cell","COL1A1","SDC4",0.0477088129941624,0,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","COL1A1","SDC4",0.0138292549606372,0,"COL1A1_SDC4","COL1A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL1A2","SDC4",0.15744715291199,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Ciliated Cell","COL1A2","SDC4",0.0843636396271949,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","COL1A2","SDC4",0.0251415280727056,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL4A1","SDC4",0.0193793699399109,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Alveolar Epithelial Cell","COL4A1","SDC4",0.0593826903955463,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Ciliated Cell","COL4A1","SDC4",0.00964988197078442,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Ciliated Cell","COL4A1","SDC4",0.0301876448582231,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","COL4A1","SDC4",0.00271999545071531,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Macrophage","COL4A1","SDC4",0.00863757430128993,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL4A2","SDC4",0.017923464310678,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Alveolar Epithelial Cell","COL4A2","SDC4",0.0292433155036365,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Ciliated Cell","COL4A2","SDC4",0.00891827184416663,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Ciliated Cell","COL4A2","SDC4",0.0146355061104692,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Macrophage","COL4A2","SDC4",0.00251244489480198,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Macrophage","COL4A2","SDC4",0.00414025258708231,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","COL4A3","SDC4",0.00938107673488467,0,"COL4A3_SDC4","COL4A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Ciliated Cell","COL4A3","SDC4",0.00464748080476718,0,"COL4A3_SDC4","COL4A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Macrophage","COL4A3","SDC4",0.00130524271251283,0,"COL4A3_SDC4","COL4A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
