"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Fibroblast","Fibroblast","COL1A1","ITGA1_ITGB1",0.119713362593229,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Macrophage","Fibroblast","COL1A1","ITGA1_ITGB1",0.00378896371102353,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Mast Cell","Fibroblast","COL1A1","ITGA1_ITGB1",0.00792090719401669,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Fibroblast","COL1A1","ITGA1_ITGB1",0.0168841576425882,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","CAF","COL1A2","ITGA1_ITGB1",0.00394327776277738,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL1A2","ITGA1_ITGB1",0.129163947914457,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","CAF","COL1A2","ITGA1_ITGB1",0.00903001877325977,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL1A2","ITGA1_ITGB1",0.188131670179613,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Macrophage","CAF","COL1A2","ITGA1_ITGB1",0.00410474452242324,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Mast Cell","CAF","COL1A2","ITGA1_ITGB1",0.0110739340115578,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","CAF","COL1A2","ITGA1_ITGB1",0.0161726107303847,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Endothelial Cell","COL1A2","ITGA1_ITGB1",0.00348420560971402,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL1A2","ITGA1_ITGB1",0.11582196356651,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Endothelial Cell","COL1A2","ITGA1_ITGB1",0.0079835001954907,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL1A2","ITGA1_ITGB1",0.16988689248787,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Macrophage","Endothelial Cell","COL1A2","ITGA1_ITGB1",0.00362694303139708,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Mast Cell","Endothelial Cell","COL1A2","ITGA1_ITGB1",0.00979288021051988,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Endothelial Cell","COL1A2","ITGA1_ITGB1",0.0143102673500063,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Fibroblast","COL1A2","ITGA1_ITGB1",0.00216957128011504,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL1A2","ITGA1_ITGB1",0.0753248022498051,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Fibroblast","COL1A2","ITGA1_ITGB1",0.00497970908825215,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL1A2","ITGA1_ITGB1",0.112899729914195,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Macrophage","Fibroblast","COL1A2","ITGA1_ITGB1",0.00225857415281222,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Mast Cell","Fibroblast","COL1A2","ITGA1_ITGB1",0.00611250481728275,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Fibroblast","COL1A2","ITGA1_ITGB1",0.0089475012157164,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL4A1","ITGA1_ITGB1",0.0679138155907051,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","CAF","COL4A1","ITGA1_ITGB1",0.110391105671946,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL4A1","ITGA1_ITGB1",0.0462230957745242,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL4A1","ITGA1_ITGB1",0.0604594090845712,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Endothelial Cell","COL4A1","ITGA1_ITGB1",0.0987683282162277,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL4A1","ITGA1_ITGB1",0.041044681460642,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL4A1","ITGA1_ITGB1",0.0384773760956909,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Fibroblast","COL4A1","ITGA1_ITGB1",0.063803686758867,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL4A1","ITGA1_ITGB1",0.0259267293438875,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL4A2","ITGA1_ITGB1",0.0683520251756121,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","CAF","COL4A2","ITGA1_ITGB1",0.0941713635653501,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL4A2","ITGA1_ITGB1",0.0583007368724438,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL4A2","ITGA1_ITGB1",0.0608526598062817,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Endothelial Cell","COL4A2","ITGA1_ITGB1",0.084094886141292,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL4A2","ITGA1_ITGB1",0.0518428001605925,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL4A2","ITGA1_ITGB1",0.0387335418876657,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Fibroblast","COL4A2","ITGA1_ITGB1",0.0540134190980429,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL4A2","ITGA1_ITGB1",0.0328839723866891,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","CAF","COL4A3","ITGA1_ITGB1",0.00511425665212964,0,"COL4A3_ITGA1_ITGB1","COL4A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Endothelial Cell","COL4A3","ITGA1_ITGB1",0.00451947895010727,0,"COL4A3_ITGA1_ITGB1","COL4A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Fibroblast","COL4A3","ITGA1_ITGB1",0.00281532662050182,0,"COL4A3_ITGA1_ITGB1","COL4A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","CAF","COL4A4","ITGA1_ITGB1",0.00648639495967608,0,"COL4A4_ITGA1_ITGB1","COL4A4 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Endothelial Cell","COL4A4","ITGA1_ITGB1",0.00573295989929071,0,"COL4A4_ITGA1_ITGB1","COL4A4 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Fibroblast","COL4A4","ITGA1_ITGB1",0.00357288459811686,0,"COL4A4_ITGA1_ITGB1","COL4A4 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL6A1","ITGA1_ITGB1",0.0804737412162563,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","CAF","COL6A1","ITGA1_ITGB1",0.0156909444910359,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","CAF","COL6A1","ITGA1_ITGB1",0.00763222413649764,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL6A1","ITGA1_ITGB1",0.12969004472998,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","CAF","COL6A1","ITGA1_ITGB1",0.00501702941326477,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL6A1","ITGA1_ITGB1",0.0717468407729728,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Endothelial Cell","COL6A1","ITGA1_ITGB1",0.0138832842742955,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Endothelial Cell","COL6A1","ITGA1_ITGB1",0.00674659770270954,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL6A1","ITGA1_ITGB1",0.116300974813023,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Endothelial Cell","COL6A1","ITGA1_ITGB1",0.00443350865357042,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL6A1","ITGA1_ITGB1",0.0458612080174796,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Fibroblast","COL6A1","ITGA1_ITGB1",0.00867912092897494,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Fibroblast","COL6A1","ITGA1_ITGB1",0.00420621776622864,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL6A1","ITGA1_ITGB1",0.0756506573686808,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Fibroblast","COL6A1","ITGA1_ITGB1",0.0027616830681232,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL6A2","ITGA1_ITGB1",0.0800618232419078,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","CAF","COL6A2","ITGA1_ITGB1",0.00753792387835257,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","CAF","COL6A2","ITGA1_ITGB1",0.0114292517504342,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL6A2","ITGA1_ITGB1",0.113482852483454,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL6A2","ITGA1_ITGB1",0.0713761254507412,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Endothelial Cell","COL6A2","ITGA1_ITGB1",0.00666316636652434,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Endothelial Cell","COL6A2","ITGA1_ITGB1",0.0101075142257324,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL6A2","ITGA1_ITGB1",0.101571720118709,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL6A2","ITGA1_ITGB1",0.0456176705481871,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Fibroblast","COL6A2","ITGA1_ITGB1",0.00415407047534755,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial Cell","Fibroblast","COL6A2","ITGA1_ITGB1",0.00630964606064992,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL6A2","ITGA1_ITGB1",0.0656869926600465,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","CAF","COL6A3","ITGA1_ITGB1",0.0743041441430107,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL6A3","ITGA1_ITGB1",0.15066519075712,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","CAF","COL6A3","ITGA1_ITGB1",0.00351479709752974,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL6A3","ITGA1_ITGB1",0.0661981335428436,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL6A3","ITGA1_ITGB1",0.135447680628763,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Endothelial Cell","COL6A3","ITGA1_ITGB1",0.00310545267897978,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Fibroblast","COL6A3","ITGA1_ITGB1",0.0422233644578945,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL6A3","ITGA1_ITGB1",0.0887773895028861,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Fibroblast","COL6A3","ITGA1_ITGB1",0.00193344929275122,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","CAF","COL6A5","ITGA1_ITGB1",0.00719115019314575,0,"COL6A5_ITGA1_ITGB1","COL6A5 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL6A5","ITGA1_ITGB1",0.00635637717630288,0,"COL6A5_ITGA1_ITGB1","COL6A5 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Fibroblast","COL6A5","ITGA1_ITGB1",0.00396234564431931,0,"COL6A5_ITGA1_ITGB1","COL6A5 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","CAF","COL9A2","ITGA1_ITGB1",0.0122465214351223,0,"COL9A2_ITGA1_ITGB1","COL9A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Endothelial Cell","COL9A2","ITGA1_ITGB1",0.0108313061733782,0,"COL9A2_ITGA1_ITGB1","COL9A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Fibroblast","COL9A2","ITGA1_ITGB1",0.00676333350956963,0,"COL9A2_ITGA1_ITGB1","COL9A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","COL1A1","ITGA2_ITGB1",0.00277908198366555,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL1A1","ITGA2_ITGB1",0.0437169104725412,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Alveolar Epithelial Cell","COL1A1","ITGA2_ITGB1",0.00946409721414595,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Alveolar Epithelial Cell","COL1A1","ITGA2_ITGB1",0.0745067615423995,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Macrophage","Alveolar Epithelial Cell","COL1A1","ITGA2_ITGB1",0.00224644761857142,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Mast Cell","Alveolar Epithelial Cell","COL1A1","ITGA2_ITGB1",0.00470418854946356,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Alveolar Epithelial Cell","COL1A1","ITGA2_ITGB1",0.0100643466369113,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Ciliated Cell","COL1A1","ITGA2_ITGB1",0.00252500309410172,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Ciliated Cell","COL1A1","ITGA2_ITGB1",0.0398697098096846,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Ciliated Cell","COL1A1","ITGA2_ITGB1",0.00860411095528385,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Ciliated Cell","COL1A1","ITGA2_ITGB1",0.0681430550778434,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Macrophage","Ciliated Cell","COL1A1","ITGA2_ITGB1",0.00204096541413205,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Mast Cell","Ciliated Cell","COL1A1","ITGA2_ITGB1",0.00427486036666493,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Ciliated Cell","COL1A1","ITGA2_ITGB1",0.00915032060427825,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Endothelial Cell","COL1A1","ITGA2_ITGB1",0.00475076345092369,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Endothelial Cell","COL1A1","ITGA2_ITGB1",0.0726178355358953,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Endothelial Cell","COL1A1","ITGA2_ITGB1",0.0161020292273026,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Endothelial Cell","COL1A1","ITGA2_ITGB1",0.121183186664026,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Macrophage","Endothelial Cell","COL1A1","ITGA2_ITGB1",0.00384169558118764,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Mast Cell","Endothelial Cell","COL1A1","ITGA2_ITGB1",0.00803068069957619,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Endothelial Cell","COL1A1","ITGA2_ITGB1",0.0171160070707928,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Tumor Cell","COL1A1","ITGA2_ITGB1",0.00288611995220978,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Tumor Cell","COL1A1","ITGA2_ITGB1",0.0453290213944067,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Tumor Cell","COL1A1","ITGA2_ITGB1",0.0098260754137134,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Fibroblast","Tumor Cell","COL1A1","ITGA2_ITGB1",0.0771626668089386,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Macrophage","Tumor Cell","COL1A1","ITGA2_ITGB1",0.00233301885753776,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Mast Cell","Tumor Cell","COL1A1","ITGA2_ITGB1",0.00488500990739047,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Tumor Cell","Tumor Cell","COL1A1","ITGA2_ITGB1",0.0104490407036258,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Alveolar Epithelial Cell","Alveolar Epithelial Cell","COL1A2","ITGA2_ITGB1",0.00128547153388882,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"CAF","Alveolar Epithelial Cell","COL1A2","ITGA2_ITGB1",0.0460043705552219,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Ciliated Cell","Alveolar Epithelial Cell","COL1A2","ITGA2_ITGB1",0.00295386881792581,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
